ref_id,ref_x,ref_y,LoS/nLos,direction,ue_setting,distance,req_ue_id,resp_date,ECI,cell-Portion-ID1,sector1,atsectorborder1,rds-SRSRP1, rds_SRSRP-Deviation1,cell-Portion-ID2,sector2,atsectorborder2,rds-SRSRP2,rds_SRSRP-Deviation2,cell-Portion-ID3,sector3,atsectorborder3,rds-SRSRP3,rds_SRSRP-Deviation3,cell-Portion-ID4,sector4,atsectorborder4,rds-SRSRP4,rds_SRSRP-Deviation4,cell-Portion-ID5,sector5,atsectorborder5,rds-SRSRP5,rds_SRSRP-Deviation5,cell-Portion-ID6,sector6,atsectorborder6,rds-SRSRP6,rds_SRSRP-Deviation6,cell-Portion-ID7,sector7,atsectorborder7,rds-SRSRP7,rds_SRSRP-Deviation7,cell-Portion-ID8,sector8,atsectorborder8,rds-SRSRP8,rds_SRSRP-Deviation8
D03,47.47122529,19.06284614,LoS,3,H,4.723561534,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,5,2,yes,-82,8,22,1,no,-102,10,8,2,yes,-103,8,7,2,no,-105,8,23,1,no,-105,10,6,2,no,-108,8,24,1,yes,-109,12
D03,47.47122529,19.06284614,LoS,3,H,11.19950343,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,5,2,yes,-85,8,22,1,no,-99,8,8,2,yes,-103,12,6,2,no,-104,8,7,2,no,-105,8,23,1,no,-105,8,24,1,yes,-108,8
D03,47.47122529,19.06284614,LoS,3,H,7.429605109,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-81,8,22,1,no,-103,8,8,2,yes,-104,22,23,1,no,-104,8,7,2,no,-105,10,6,2,no,-106,8,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,3,H,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-90,8,22,1,no,-98,8,8,2,yes,-102,10,6,2,no,-105,8,7,2,no,-105,8,23,1,no,-105,8,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,3,H,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,5,2,yes,-90,8,22,1,no,-95,8,8,2,yes,-104,8,6,2,no,-106,8,7,2,no,-106,8,23,1,no,-106,8,24,1,yes,-107,10
D03,47.47122529,19.06284614,LoS,4,H,8.774884077,4.66016E+13,2.02004E+13,154120047,5,2,yes,-80,8,21,1,yes,-85,8,22,1,no,-100,8,8,2,yes,-102,8,7,2,no,-105,8,23,1,no,-105,8,6,2,no,-106,8,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,4,H,9.175943185,4.66016E+13,2.02004E+13,154120047,5,2,yes,-85,8,21,1,yes,-89,8,8,2,yes,-103,12,22,1,no,-103,12,7,2,no,-104,8,23,1,no,-106,12,6,2,no,-107,8,24,1,yes,-108,8
D03,47.47122529,19.06284614,LoS,4,H,9.175943185,4.66016E+13,2.02004E+13,154120047,5,2,yes,-83,8,21,1,yes,-86,8,22,1,no,-101,8,8,2,yes,-102,8,7,2,no,-104,8,6,2,no,-106,8,23,1,no,-106,8,24,1,yes,-107,12
D03,47.47122529,19.06284614,LoS,4,H,7.271290176,4.66016E+13,2.02004E+13,154120047,5,2,yes,-85,8,21,1,yes,-88,8,8,2,yes,-102,8,22,1,no,-103,8,23,1,no,-104,8,7,2,no,-106,10,6,2,no,-107,8,24,1,yes,-107,10
D03,47.47122529,19.06284614,LoS,4,H,11.40314259,4.66016E+13,2.02004E+13,154120047,5,2,yes,-78,8,21,1,yes,-80,8,6,2,no,-101,8,8,2,yes,-101,10,22,1,no,-103,8,7,2,no,-104,8,23,1,no,-105,8,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,1,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-93,8,8,2,yes,-103,8,22,1,no,-103,8,7,2,no,-105,8,23,1,no,-105,12,24,1,yes,-105,8,6,2,no,-108,10
D03,47.47122529,19.06284614,LoS,1,P,9.012155916,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-94,8,22,1,no,-100,8,8,2,yes,-101,12,23,1,no,-103,8,7,2,no,-105,8,24,1,yes,-106,8,6,2,no,-108,8
D03,47.47122529,19.06284614,LoS,1,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,5,2,yes,-93,8,8,2,yes,-101,10,22,1,no,-102,8,23,1,no,-105,8,7,2,no,-105,8,6,2,no,-107,8,24,1,yes,-108,10
D03,47.47122529,19.06284614,LoS,1,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-94,8,22,1,no,-99,8,8,2,yes,-104,10,7,2,no,-105,8,23,1,no,-106,8,24,1,yes,-107,8,6,2,no,-107,8
D03,47.47122529,19.06284614,LoS,1,P,9.012155916,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,5,2,yes,-94,8,8,2,yes,-103,8,23,1,no,-103,8,22,1,no,-104,8,7,2,no,-105,8,6,2,no,-108,8,24,1,yes,-108,10
D03,47.47122529,19.06284614,LoS,2,P,5.587645429,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-86,8,22,1,no,-99,8,8,2,yes,-102,8,7,2,no,-104,8,23,1,no,-104,8,6,2,no,-106,8,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,2,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-91,8,22,1,no,-98,8,8,2,yes,-103,12,23,1,no,-106,8,7,2,no,-106,22,24,1,yes,-107,8,6,2,no,-108,12
D03,47.47122529,19.06284614,LoS,2,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-90,8,22,1,no,-97,8,8,2,yes,-101,8,23,1,no,-105,8,7,2,no,-105,8,24,1,yes,-107,8,6,2,no,-107,10
D03,47.47122529,19.06284614,LoS,2,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,5,2,yes,-92,8,22,1,no,-98,8,8,2,yes,-102,8,23,1,no,-106,10,7,2,no,-106,10,24,1,yes,-107,10,6,2,no,-107,8
D03,47.47122529,19.06284614,LoS,2,P,8.737675493,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,5,2,yes,-92,8,22,1,no,-98,8,8,2,yes,-102,8,7,2,no,-105,8,23,1,no,-105,8,6,2,no,-107,8,24,1,yes,-108,8
D03,47.47122529,19.06284614,LoS,3,P,11.33171893,4.66016E+13,2.02004E+13,154120047,5,2,yes,-78,8,21,1,yes,-82,8,22,1,no,-93,8,6,2,no,-102,8,8,2,yes,-103,10,23,1,no,-103,8,7,2,no,-105,8,24,1,yes,-109,12
D03,47.47122529,19.06284614,LoS,3,P,8.741327458,4.66016E+13,2.02004E+13,154120047,5,2,yes,-82,8,21,1,yes,-82,8,22,1,no,-100,8,8,2,yes,-102,8,6,2,no,-104,8,7,2,no,-105,8,23,1,no,-105,10,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,3,P,9.254277519,4.66016E+13,2.02004E+13,154120047,5,2,yes,-83,8,21,1,yes,-86,8,22,1,no,-100,8,6,2,no,-105,8,8,2,yes,-105,22,7,2,no,-106,8,23,1,no,-106,10,24,1,yes,-108,12
D03,47.47122529,19.06284614,LoS,3,P,9.567764304,4.66016E+13,2.02004E+13,154120047,5,2,yes,-79,8,21,1,yes,-80,8,6,2,no,-101,8,22,1,no,-101,8,8,2,yes,-102,10,23,1,no,-104,8,7,2,no,-105,10,24,1,yes,-108,8
D03,47.47122529,19.06284614,LoS,3,P,5.763556621,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D03,47.47122529,19.06284614,LoS,4,P,8.260823667,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,5,2,yes,-81,8,22,1,no,-97,8,6,2,no,-100,8,7,2,no,-102,8,8,2,yes,-102,8,23,1,no,-106,10,24,1,yes,-107,10
D03,47.47122529,19.06284614,LoS,4,P,7.296296911,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,5,2,yes,-81,8,22,1,no,-98,8,6,2,no,-101,8,8,2,yes,-103,8,23,1,no,-104,8,7,2,no,-105,8,24,1,yes,-108,12
D03,47.47122529,19.06284614,LoS,4,P,9.245225723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-82,8,22,1,no,-99,8,8,2,yes,-102,12,6,2,no,-103,8,7,2,no,-104,8,23,1,no,-105,22,24,1,yes,-107,8
D03,47.47122529,19.06284614,LoS,4,P,8.689313022,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-83,8,22,1,no,-98,8,6,2,no,-103,8,8,2,yes,-104,10,7,2,no,-105,8,23,1,no,-106,8,24,1,yes,-107,12
D03,47.47122529,19.06284614,LoS,4,P,8.689313022,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-82,8,22,1,no,-99,8,6,2,no,-102,8,8,2,yes,-102,8,7,2,no,-103,8,23,1,no,-106,12,24,1,yes,-108,10
D04,47.47124387,19.06296068,LoS,1,H,2.25179904,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-99,8,22,1,no,-101,8,8,2,yes,-104,8,7,2,no,-105,8,23,1,no,-105,8,6,2,no,-107,8,24,1,yes,-107,8
D04,47.47124387,19.06296068,LoS,1,H,2.25179904,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-99,8,22,1,no,-101,8,8,2,yes,-102,8,23,1,no,-105,22,6,2,no,-106,8,7,2,no,-106,8,24,1,yes,-108,22
D04,47.47124387,19.06296068,LoS,1,H,2.25179904,4.66016E+13,2.02004E+13,154120047,21,1,yes,-83,8,22,1,no,-102,8,5,2,yes,-103,8,8,2,yes,-103,22,23,1,no,-104,8,6,2,no,-106,8,7,2,no,-106,8,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,1,H,0.433798999,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D04,47.47124387,19.06296068,LoS,1,H,2.312763758,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D04,47.47124387,19.06296068,LoS,2,H,5.243319783,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,22,1,no,-99,8,8,2,yes,-100,8,5,2,yes,-103,8,7,2,no,-105,8,23,1,no,-105,8,24,1,yes,-106,8,6,2,no,-107,8
D04,47.47124387,19.06296068,LoS,2,H,1.79358238,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-100,8,8,2,yes,-103,8,7,2,no,-104,8,5,2,yes,-105,8,23,1,no,-106,8,6,2,no,-108,8,24,1,yes,-108,12
D04,47.47124387,19.06296068,LoS,2,H,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-101,8,8,2,yes,-102,10,5,2,yes,-103,8,23,1,no,-105,12,7,2,no,-106,8,24,1,yes,-107,10,6,2,no,-108,12
D04,47.47124387,19.06296068,LoS,2,H,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,8,2,yes,-102,8,22,1,no,-102,8,5,2,yes,-104,8,7,2,no,-105,8,23,1,no,-105,8,6,2,no,-107,8,24,1,yes,-107,8
D04,47.47124387,19.06296068,LoS,2,H,1.79358238,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,22,1,no,-100,8,8,2,yes,-102,8,23,1,no,-103,8,5,2,yes,-105,8,7,2,no,-106,10,6,2,no,-107,8,24,1,yes,-107,10
D04,47.47124387,19.06296068,LoS,3,H,1.79358238,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-101,8,23,1,no,-104,8,8,2,yes,-104,8,5,2,yes,-105,8,7,2,no,-106,22,6,2,no,-107,8,24,1,yes,-108,12
D04,47.47124387,19.06296068,LoS,3,H,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-99,8,5,2,yes,-101,8,8,2,yes,-102,8,7,2,no,-104,8,23,1,no,-106,10,24,1,yes,-107,8,6,2,no,-108,10
D04,47.47124387,19.06296068,LoS,3,H,2.312763758,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,22,1,no,-99,8,5,2,yes,-101,8,23,1,no,-103,8,8,2,yes,-104,12,6,2,no,-107,22,7,2,no,-107,12,24,1,yes,-109,12
D04,47.47124387,19.06296068,LoS,3,H,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,22,1,no,-99,8,5,2,yes,-100,8,8,2,yes,-102,8,7,2,no,-105,8,23,1,no,-106,8,6,2,no,-107,8,24,1,yes,-108,22
D04,47.47124387,19.06296068,LoS,3,H,5.243319783,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-101,8,8,2,yes,-103,8,5,2,yes,-104,8,23,1,no,-105,8,7,2,no,-105,8,24,1,yes,-108,10,6,2,no,-108,8
D04,47.47124387,19.06296068,LoS,4,H,0.682978611,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,5,2,yes,-84,8,22,1,no,-92,8,8,2,yes,-102,8,7,2,no,-105,8,23,1,no,-105,10,6,2,no,-106,8,24,1,yes,-106,8
D04,47.47124387,19.06296068,LoS,4,H,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,5,2,yes,-91,8,22,1,no,-94,8,8,2,yes,-101,8,7,2,no,-105,8,23,1,no,-105,8,6,2,no,-106,8,24,1,yes,-109,12
D04,47.47124387,19.06296068,LoS,4,H,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-88,8,22,1,no,-96,8,8,2,yes,-102,8,7,2,no,-105,10,23,1,no,-105,8,6,2,no,-106,8,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,4,H,1.79358238,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,5,2,yes,-91,8,22,1,no,-95,8,8,2,yes,-102,10,23,1,no,-103,8,7,2,no,-105,10,6,2,no,-107,8,24,1,yes,-108,22
D04,47.47124387,19.06296068,LoS,4,H,0.682978611,4.66016E+13,2.02004E+13,154120047,21,1,yes,-83,8,5,2,yes,-90,8,22,1,no,-97,8,8,2,yes,-101,8,7,2,no,-103,8,23,1,no,-105,8,6,2,no,-106,8,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,1,P,5.243319783,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-102,8,8,2,yes,-103,10,5,2,yes,-104,8,23,1,no,-105,8,7,2,no,-106,10,24,1,yes,-107,8,6,2,no,-108,10
D04,47.47124387,19.06296068,LoS,1,P,1.79358238,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-101,8,8,2,yes,-103,8,23,1,no,-104,8,5,2,yes,-105,8,7,2,no,-105,10,24,1,yes,-107,8,6,2,no,-109,22
D04,47.47124387,19.06296068,LoS,1,P,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,22,1,no,-103,8,8,2,yes,-103,8,23,1,no,-105,10,5,2,yes,-105,8,7,2,no,-105,8,6,2,no,-107,8,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,1,P,3.779767943,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-102,12,8,2,yes,-102,8,23,1,no,-104,8,5,2,yes,-104,8,7,2,no,-105,8,24,1,yes,-107,8,6,2,no,-107,12
D04,47.47124387,19.06296068,LoS,1,P,3.779767943,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,8,2,yes,-102,22,22,1,no,-103,8,5,2,yes,-104,8,23,1,no,-104,8,6,2,no,-106,8,7,2,no,-106,8,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,2,P,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,5,2,yes,-100,8,22,1,no,-100,8,8,2,yes,-102,8,23,1,no,-105,12,7,2,no,-106,8,6,2,no,-108,8,24,1,yes,-108,10
D04,47.47124387,19.06296068,LoS,2,P,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,8,2,yes,-101,8,22,1,no,-102,8,5,2,yes,-103,8,23,1,no,-104,8,7,2,no,-106,8,24,1,yes,-107,8,6,2,no,-108,8
D04,47.47124387,19.06296068,LoS,2,P,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-100,8,5,2,yes,-102,8,8,2,yes,-102,10,7,2,no,-104,8,23,1,no,-106,8,24,1,yes,-108,12,6,2,no,-108,8
D04,47.47124387,19.06296068,LoS,2,P,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,8,2,yes,-100,8,22,1,no,-101,8,5,2,yes,-102,8,7,2,no,-105,8,23,1,no,-107,12,6,2,no,-108,8,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,2,P,3.742775723,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-101,8,8,2,yes,-102,8,5,2,yes,-103,8,7,2,no,-104,8,23,1,no,-106,8,6,2,no,-108,22,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,3,P,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-97,8,22,1,no,-99,8,8,2,yes,-100,8,23,1,no,-103,8,7,2,no,-106,8,6,2,no,-108,8,24,1,yes,-108,12
D04,47.47124387,19.06296068,LoS,3,P,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,5,2,yes,-96,8,22,1,no,-100,8,8,2,yes,-102,12,7,2,no,-105,8,23,1,no,-106,8,24,1,yes,-107,10,6,2,no,-108,10
D04,47.47124387,19.06296068,LoS,3,P,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-85,8,5,2,yes,-99,8,22,1,no,-100,8,8,2,yes,-102,8,23,1,no,-104,8,7,2,no,-106,8,6,2,no,-107,8,24,1,yes,-110,22
D04,47.47124387,19.06296068,LoS,3,P,0.433798999,4.66016E+13,2.02004E+13,154120047,21,1,yes,-87,8,5,2,yes,-99,8,22,1,no,-101,8,8,2,yes,-104,8,7,2,no,-106,8,23,1,no,-106,8,24,1,yes,-107,8,6,2,no,-108,8
D04,47.47124387,19.06296068,LoS,3,P,3.742775723,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D04,47.47124387,19.06296068,LoS,4,P,0.682978611,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,5,2,yes,-98,8,8,2,yes,-101,8,22,1,no,-101,8,23,1,no,-104,8,7,2,no,-106,8,24,1,yes,-107,8,6,2,no,-108,8
D04,47.47124387,19.06296068,LoS,4,P,2.312763758,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-99,8,5,2,yes,-100,8,8,2,yes,-101,8,7,2,no,-104,8,23,1,no,-104,8,6,2,no,-108,22,24,1,yes,-109,8
D04,47.47124387,19.06296068,LoS,4,P,4.025207356,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-101,10,5,2,yes,-102,8,8,2,yes,-102,8,7,2,no,-105,8,23,1,no,-107,22,6,2,no,-108,22,24,1,yes,-108,8
D04,47.47124387,19.06296068,LoS,4,P,2.25179904,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,22,1,no,-100,8,5,2,yes,-101,8,8,2,yes,-102,8,7,2,no,-105,8,23,1,no,-105,8,6,2,no,-108,8,24,1,yes,-108,10
D04,47.47124387,19.06296068,LoS,4,P,4.025207356,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-97,8,5,2,yes,-99,8,8,2,yes,-104,8,7,2,no,-105,8,23,1,no,-105,8,24,1,yes,-105,8,6,2,no,-108,10
D05,47.47126665,19.06310706,LoS,1,H,9.179832768,4.66016E+13,2.02004E+13,154120047,22,1,no,-83,8,21,1,yes,-87,8,8,2,yes,-102,10,23,1,no,-102,8,5,2,yes,-104,8,7,2,no,-105,8,6,2,no,-108,8,24,1,yes,-108,10
D05,47.47126665,19.06310706,LoS,1,H,12.57327396,4.66016E+13,2.02004E+13,154120047,21,1,yes,-79,8,22,1,no,-87,8,23,1,no,-102,8,8,2,yes,-103,8,5,2,yes,-105,8,7,2,no,-105,8,24,1,yes,-106,8,6,2,no,-109,22
D05,47.47126665,19.06310706,LoS,1,H,11.23964357,4.66016E+13,2.02004E+13,154120047,21,1,yes,-84,8,22,1,no,-92,8,8,2,yes,-103,8,23,1,no,-104,8,7,2,no,-105,8,5,2,yes,-106,8,24,1,yes,-106,8,6,2,no,-109,22
D05,47.47126665,19.06310706,LoS,1,H,8.095394566,4.66016E+13,2.02004E+13,154120047,22,1,no,-85,8,21,1,yes,-87,8,23,1,no,-102,8,8,2,yes,-104,8,5,2,yes,-105,10,7,2,no,-105,8,24,1,yes,-106,8,6,2,no,-107,10
D05,47.47126665,19.06310706,LoS,1,H,9.079275131,4.66016E+13,2.02004E+13,154120047,22,1,no,-86,8,21,1,yes,-87,8,8,2,yes,-101,8,23,1,no,-103,8,7,2,no,-105,12,5,2,yes,-106,8,6,2,no,-108,8,24,1,yes,-108,12
D05,47.47126665,19.06310706,LoS,2,H,13.51040833,4.66016E+13,2.02004E+13,154120047,22,1,no,-75,8,21,1,yes,-89,8,23,1,no,-97,8,8,2,yes,-103,8,5,2,yes,-105,8,24,1,yes,-107,8,6,2,no,-108,12,7,2,no,-108,22
D05,47.47126665,19.06310706,LoS,2,H,8.935438129,4.66016E+13,2.02004E+13,154120047,22,1,no,-85,8,21,1,yes,-90,8,8,2,yes,-103,10,23,1,no,-103,8,7,2,no,-105,8,5,2,yes,-106,8,24,1,yes,-106,8,6,2,no,-107,8
D05,47.47126665,19.06310706,LoS,2,H,9.079275131,4.66016E+13,2.02004E+13,154120047,22,1,no,-85,8,21,1,yes,-86,8,8,2,yes,-102,8,23,1,no,-103,8,5,2,yes,-105,8,7,2,no,-107,10,6,2,no,-108,12,24,1,yes,-108,10
D05,47.47126665,19.06310706,LoS,2,H,9.83564312,4.66016E+13,2.02004E+13,154120047,22,1,no,-85,8,21,1,yes,-89,8,23,1,no,-103,8,8,2,yes,-105,22,7,2,no,-106,10,5,2,yes,-107,12,24,1,yes,-107,8,6,2,no,-108,10
D05,47.47126665,19.06310706,LoS,2,H,9.934533067,4.66016E+13,2.02004E+13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
D05,47.47126665,19.06310706,LoS,3,H,10.05508994,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-86,8,23,1,no,-100,8,8,2,yes,-103,8,5,2,yes,-105,8,7,2,no,-105,8,24,1,yes,-107,12,6,2,no,-109,12
D05,47.47126665,19.06310706,LoS,3,H,6.257504713,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-82,8,23,1,no,-99,8,5,2,yes,-102,8,8,2,yes,-103,8,7,2,no,-105,8,6,2,no,-108,10,24,1,yes,-109,10
D05,47.47126665,19.06310706,LoS,3,H,3.714616807,4.66016E+13,2.02004E+13,154120047,21,1,yes,-80,8,22,1,no,-85,8,23,1,no,-100,8,5,2,yes,-104,8,7,2,no,-104,8,8,2,yes,-104,8,24,1,yes,-107,12,6,2,no,-110,22
D05,47.47126665,19.06310706,LoS,3,H,5.421805185,4.66016E+13,2.02004E+13,154120047,21,1,yes,-78,8,22,1,no,-80,8,5,2,yes,-101,8,23,1,no,-101,8,8,2,yes,-103,10,7,2,no,-107,10,24,1,yes,-108,8,6,2,no,-109,8
D05,47.47126665,19.06310706,LoS,3,H,11.09243875,4.66016E+13,2.02004E+13,154120047,21,1,yes,-73,8,22,1,no,-81,8,23,1,no,-103,8,5,2,yes,-105,8,8,2,yes,-105,8,7,2,no,-106,8,24,1,yes,-107,8,6,2,no,-108,10
D05,47.47126665,19.06310706,LoS,4,H,8.158215857,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-83,8,23,1,no,-100,8,8,2,yes,-102,10,7,2,no,-105,8,5,2,yes,-107,8,6,2,no,-107,8,24,1,yes,-107,8
D05,47.47126665,19.06310706,LoS,4,H,8.524837165,4.66016E+13,2.02004E+13,154120047,21,1,yes,-87,8,22,1,no,-88,8,8,2,yes,-103,8,23,1,no,-103,8,7,2,no,-105,8,5,2,yes,-106,8,6,2,no,-107,10,24,1,yes,-108,12
D05,47.47126665,19.06310706,LoS,4,H,12.0158924,4.66016E+13,2.02004E+13,154120047,21,1,yes,-82,8,22,1,no,-87,8,8,2,yes,-103,8,23,1,no,-103,8,5,2,yes,-106,8,6,2,no,-106,8,7,2,no,-106,12,24,1,yes,-107,8
D05,47.47126665,19.06310706,LoS,4,H,2.51082974,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-84,8,8,2,yes,-103,8,7,2,no,-105,10,5,2,yes,-106,8,23,1,no,-106,8,6,2,no,-107,8,24,1,yes,-107,10
D05,47.47126665,19.06310706,LoS,4,H,12.0158924,4.66016E+13,2.02004E+13,154120047,21,1,yes,-81,8,22,1,no,-86,8,23,1,no,-102,8,8,2,yes,-103,8,7,2,no,-105,12,24,1,yes,-106,8,5,2,yes,-107,12,6,2,no,-109,22
D05,47.47126665,19.06310706,LoS,1,P,13.51040833,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,21,1,yes,-94,8,23,1,no,-102,8,8,2,yes,-103,10,5,2,yes,-106,8,24,1,yes,-107,10,6,2,no,-107,10,7,2,no,-107,10
D05,47.47126665,19.06310706,LoS,1,P,13.51040833,4.66016E+13,2.02004E+13,154120047,22,1,no,-81,8,21,1,yes,-94,8,8,2,yes,-102,8,23,1,no,-104,8,5,2,yes,-106,12,6,2,no,-107,10,24,1,yes,-107,8,7,2,no,-108,22
